author,comment,like_count,published_at
@herunofiskia1911,Apapun gebrakan nya ga percaya sama sekali gw ama pejabat indo,0,2025-02-20T01:01:46Z
@salikapratama,Mas. What do u think about schoder atau batavia?,1,2025-02-20T01:01:40Z
@arizalefendi8833,"""Kayaknya semua orang tau ini deh."" That's called ""Curse of Knowledge"".",0,2025-02-20T01:01:30Z
@timlistrik3388,nabung di bank daerah aman ga yah ?,0,2025-02-20T00:59:28Z
@alvionitalee1307,bodoh boleh  tapii kpn kita lepaskan  dr kebodohan  ituuu,0,2025-02-20T00:59:14Z
@drivergojek5954,INDONESIA MENUJU ERA KEGELAPAN,18,2025-02-20T00:58:56Z
@playteh,"Fleksibilitas hukum buat BUMN?  Serius nanya, ini fleksibilitas apa karpet merah buat korupsi?  Biar kalo rugi atau ada yang nyolong duit negara, gak bisa dipenjarain gitu?
 Katanya pengawasannya ketat, independen, transparan.  Beneran gitu apa cuma di atas kertas doang?  Siapa yang jamin gak ada intervensi politik?  Orang-orangnya dipilih siapa?  Titipan partai semua palingan.
 Kalo emang Danantara ini ""game changer"", kenapa kok banyak yang skeptis?  Masa iya masyarakat salah semua?  Apa jangan-jangan pemerintahnya yang terlalu pede, gak mau dengerin kritik?",0,2025-02-20T00:58:44Z
@ariefaldi1775,Udah dapet gelar paling korup masih dieprcaya megang duid kan kocak pertiwiiiiiii 😂😂😂😂 makin rusak dah 😭,0,2025-02-20T00:58:34Z
@welldone9042,Super jelas dan mudah dipahami. Hebat.. via dongeng lebih gampang dipahami,0,2025-02-20T00:56:47Z
@atapgelombang,Percaya amat sama pemerintah????? Halu 😅,0,2025-02-20T00:56:34Z
@EdiJunaedi-c9h,Semoga Suami Baru Pertiwi Gak KDRT😅😅😂😂,0,2025-02-20T00:56:04Z
@anurafiffah806,Bpjs.asabri.jiwasraya aja di korupsi semua..  sok gaya mau ngurus dana yg lain wkwk,0,2025-02-20T00:55:55Z
@endrastyo,"Ijin bang... Kalo untuk masuk geng sosialita, perlu dana perbulan 25 juta.... Sementara gaji nya 15 juta ditambah kiriman anaknya 3 juta, itu nggak akan bisa jadi 25 juta/bulan dengan cara penghematan. Artinya, nggak akan bisa join geng sosialita.
Dan disini berakhirlah cerita ini.🙏",0,2025-02-20T00:55:46Z
@jimkurnia6857,Lembaga spt ini mmg sdh mendunia.. pertanyaan nya siapa yg mengelola nya. Ada jaminan di negara' spt e- KTP ??? wkwkwkWkWk,0,2025-02-20T00:54:20Z
@kingrobs9638,"yang katanya ada klausul ""tidak bisa diaudit"" baik BPK ataupun tidak bisa KPK masuk (walau KPK yaa ) bikin nyesek saja",0,2025-02-20T00:54:05Z
@gocekadaro6078,"Saya percaya klo Muhammadiah yg kelola,,, cek saja skrg pertumbuhan aset muhammadiah berkembang pesat mengalahkan bumn",0,2025-02-20T00:53:41Z
@MasukSaja-sn9jb,HANCUR DAH NEGARA INI.  BUKANNYA PESIMIS TAPI REALITA.,0,2025-02-20T00:53:24Z
@BregasAdji,Ya. Apalagi yang menjabat di danantara katanya adalah Jokowi. 😂. Gitu katanya Ndasmu saya dikendalikan Jokowi. Faktanya malah jabat gitu. 😂. Wong ditanyai apa apa jawabnya gak tahu malah ditempat kan didanantara itu. Kocak memang presiden satu ini.,0,2025-02-20T00:50:47Z
@adindadiansriartanti7401,Si dana brondong pengangguran bukan bang?,0,2025-02-20T00:50:41Z
@Eye-phone,"Bicaralah sebatas kemampuan lawan bicara anda, jika anda bicara melebihi dari apa yg mereka pahami. percayalah, anda akan dianggap SESAT 😂 PROVOKATOR",0,2025-02-20T00:50:28Z
@muhammadikhsan9515,KOK CURIGA YA SI DANA CUMAN OMON-OMON 🤣,0,2025-02-20T00:50:26Z
@rulyvideo,jangan lupa dana itu adalah perkawinan mulyono dan lord luhuts,0,2025-02-20T00:50:19Z
@wahyuhidayati5268,"Makasih banget, akhirnya dapat bahasa yg bisa bener² di mengerti, masih ada yg kurang pertiwi kan tambah pembantu untuk membantunya 😅",0,2025-02-20T00:50:11Z
@MsWied,"BUKTIKAN DULU BAHWA KORUPSI BISA DIBERANTAS. CONTOH BISA MENGADILI, MENGHUKUM JOKOWI KELUARGA DAN KRONINYA. BARU RAKYAT BISA PERCAYA !",0,2025-02-20T00:49:36Z
@clozarthFIER,Dana dites dulu ga?,0,2025-02-20T00:49:17Z
@Proletarian487,Kata-kata “Dana” terdengar kayak agen investasi skema ponzi. 😅,0,2025-02-20T00:49:01Z
@falihfathoni,Dan ketua danantara adl keponakan/sodara si Luhut binsar (kekuasaan n keuangan negara emg dpegang oleh kluarga),0,2025-02-20T00:48:59Z
@grahamimtiaz1861,Tau sendiri pejabat itu banyak oknumnya wah auto bubar nih negara,0,2025-02-20T00:47:54Z
@rizkysaputra9793,Ibu Pertiwi gampang banget kena scam MLM 😂,0,2025-02-20T00:47:50Z
@Prisa-j7p,Kayaknya yakin dari bocoran orang orang yang akan mengelola... akan sangat menguntungkan pengelola serta kroninya tidak untuk negara apalagi kesejahteraan rakyat.. tak akan...,0,2025-02-20T00:47:44Z
@ariefontowiryo,"Bang Ferry, kalau Pak Dana itu mau kawin lagi gimana ? Karena ternyata Pak Dananya gatelan",0,2025-02-20T00:47:32Z
@anurafiffah806,Up,0,2025-02-20T00:46:36Z
@jackiechaniago,"Baru paham nih

Smoga dikelola dengan benar...kalo ditangan partai lagi bisa ambyar...",0,2025-02-20T00:46:17Z
@serenelsaraphael1568,JENIUS PENJELASAN NYA. TERIMA KASIH BANYAK,0,2025-02-20T00:46:12Z
@freemaninc7036,Mau kaya Temasek,0,2025-02-20T00:45:47Z
@grahamimtiaz1861,Saat tarik semua uang gua,0,2025-02-20T00:45:44Z
@advokattrisnahafidz950,"Menurut gua, justru aroma malah seperti yayasan supersemar sistem projectnya bang.",0,2025-02-20T00:45:38Z
@mohammadisamario1988,Masing2 bank bumn kan sudah menjalankan program investasi nya sendiri2. Lha ko ini digabungkan lagi. Binun,0,2025-02-20T00:45:23Z
@rajendrazen637,Sekelas negara gini amat,0,2025-02-20T00:45:12Z
@WolfbaneSigurd,Please stay di tangan Bank Indonesia,1,2025-02-20T00:45:09Z
@EmaEmina-u8r,Mas katanya ga ada yang mengaudit. Itu bahaya ngga?,0,2025-02-20T00:44:53Z
@sayyidchannel3355,Udh keluar dari close the door ya?,0,2025-02-20T00:44:01Z
@DuluPernahada-oz8ti,Kementrian BUMN jadi peran apa bang? 😅,0,2025-02-20T00:43:53Z
@rajnagrok,Oke. Danantara ini siapa? Munculnya dari mana? Apakah sama dengan 1MDB nya malay?,0,2025-02-20T00:42:59Z
@banguntidur9879,Percayalaaaahhh danaaaaaaa....ayah tiri itu biasanya jahaaat dan cuma pgn kekayaan ibukmu ajaaaa,0,2025-02-20T00:42:50Z
@AsepComeback,Maaf bang intonasi nya kurang jelas. Sengaja di pulin volumenya malah pas iklan kenceng banget🙏. Jujur kurang nyaman,0,2025-02-20T00:42:50Z
@magdalenacetta3379,Penuturan yang indah😊 #panjangumurperjuangan,0,2025-02-20T00:42:16Z
@ThanosWasRight-b120,"Sebelum nikah Pertiwi harus melihat Liat track record si DANA dan sahabat2nya ini apakah pernah melakukan perselingkuhan, pernah gabung di ormas Yg suka palak UMKM , klu si dana bisnisman bagaimana kehidupan karyawannya/anak buah si dana,
Kalau si dana pedagang gimana dagangannya apakah meningkat.
Itu yg ibu pertiwi lakukan cross check si Dana.",0,2025-02-20T00:41:42Z
@Starlight_Moonlight77,"Astaga, pantas warga masyarakat pada protes, gimana masyarakat rela investasi, yang ada ogah soalnya track record KPI lembaga2 negara kita udah anjlok banget gegara korupsi mulu. Eh bang, analogi dongeng begini nangkep banget masuk ke otak, lain kali bikin segmen kayak begini deh, segmen bahasa bayi 👶🏻👍🏻",0,2025-02-20T00:41:21Z
@A.Y.A.S1412,"Mau super holding apa pun merk atau konsepnya, selama HUKUM terhadap koruptor itu lemah, dana 14000 T hanya akan menjadi pesta pora para elit Berengsek di sana.",0,2025-02-20T00:41:05Z
@ariesburhario7527,"Sy berdiri bersama orang2 yg optimis, berani salah, siap dg perubahan... kawal ..",0,2025-02-20T00:41:00Z
@teronggoreng-jn3im,mirip proyek bunuh diri,0,2025-02-20T00:40:54Z
@tvachannel345,Apakah mending kabur aja dulu lebih bijak dr pd gambling dg para pejabat?,0,2025-02-20T00:40:31Z
@storyarjey,"Dan eventualy, kabur aja dulu",0,2025-02-20T00:40:05Z
@Pshilit1922sampah,danantara bisa terlaksana kalau setiap pegawainya mau bersumpah harakiri kalo terbukti korupsi 🤣,0,2025-02-20T00:38:27Z
@rennokurniawan6552,"bang, gw harap malakan bsa lebih besar sampai lu bsa rangkul semua konten kreator d bawah malakan, jgn lg d bawah si Tutup Pintu",0,2025-02-20T00:38:16Z
@faisal0379,"Singaapura= Temasek
Indonesia=danantara
Klo pengelolaannya bagus hasilnya bagus
😊",0,2025-02-20T00:38:06Z
@banguntidur9879,Kalo yg pegang danantara amanah bagus..tp yaaa..udah kadung ga percaya ada pejabat yg amanah msh eksis di atas.....,0,2025-02-20T00:37:10Z
@agungnugroho8078,"alasanya bisa apa aja, tapi sampah yg dikumpulkan lebih mudah diambil. masih mau ditipu? tapi saya yakin, apa yg dipidatokan, berbeda dg yg direncanakan.",0,2025-02-20T00:37:04Z
@ariforester6104,"Sayangnya semua ternyata Dongeng belaka,,,kenyataannya si budi kecil tak sempat nikmati waktu dipaksa pecahkan karang lemah jarinya terkepal",0,2025-02-20T00:36:11Z
@burden2684,Twitternya apa? Pgn follow,0,2025-02-20T00:34:55Z
@andilala3482,dan danantara ini tidak bisa diperiksa kalau ada masalah tanpa izin dari DPR. iya betul DPR sodara sodara,0,2025-02-20T00:34:35Z
@AlHurahmaSeptaMaulana17,Pertowo dan pertiwiwi.. 😂,0,2025-02-20T00:33:54Z
@achfachn,"Saya akuntan, ribet ah percontohan nya",0,2025-02-20T00:32:51Z
@jonathansiahaan618,Sayangnya cuma cerita fiksi ya..yg tidak diceritakan dalam diri Pertiwi ada penyakit menahun yang menggerogoti kesehatannya...dan dirumah Pertiwi banyak hama yang lama lama bikin rumah Pertiwi rubuh..,0,2025-02-20T00:31:50Z
@muhammadnirwanto8135,enak ya jadi danang,0,2025-02-20T00:31:19Z
@anggaprasetya3960,Macam SWF,0,2025-02-20T00:30:48Z
@fa0206_,"Too good to be true sih. Gue masih di sisi skeptis sama program pemerintah yang menjanjikan hal2 manis. Tapera, Danantara, you name it lah. Program kayak gini cuma dijadikan proyek dan lahan untuk korupsi aja. Keskeptisan gue ini bukan nggak berdasar. Mau contoh? Banyak, ASABRI, Jiwasraya, Bumiputera, dll. Yang ujung2nya malah merugikan rakyat dan negara.",247,2025-02-20T00:30:27Z
@bejominik,Terimakasih atas penjelasannya,0,2025-02-20T00:29:46Z
@suchen6845,Bansos + danantara = minimal 4 periode lah 😂,1,2025-02-20T00:29:25Z
@irvanbinsuwardi6096,"Sangat rawan sekali 

 mengingat kredibilitas pejabat Konoha sangat-sangat diragukan",10,2025-02-20T00:28:22Z
@AndriAriyanto-n6s,Saya kira danantara adalah dana perantara ternyata saya sala,0,2025-02-20T00:28:01Z
@bebasaja1565,Kalau mau langsung ke point nya 03:30,0,2025-02-20T00:27:50Z
@ahmadmuzami414,Ini mah buat nambahin modal duit persiapan 2029 😂,0,2025-02-20T00:27:41Z
@superreviewindonesia,"Jika pengelolanya bisa dipercaya dan kompeten. Itu saja masih ada kemungkinan gagal.
Apalagi tidak, coba lihat skr,
Apakah pemerintahnya bisa dipercaya? Coba lihat pengelolaan dana lainya.
Apakah berkompeten?
Coba lihat wakil nya.
Dari sini sudah terjawab bahwa pasti akan makmur, mereka yg pegang dana dan keluarganya.
Bukan rakyat indonesia.",1,2025-02-20T00:27:30Z
,Bukanya capek ga si kalo pengetahuan harus disampaikan dengan story telling begini ? 😅,0,2025-02-20T00:27:07Z
@gvlog512,"jujur saya belum tau danantara karena memang belum nyari tau sama sekali ketika ada yg bahas juga aku blum dengerin scr  fokus
 dan maksih bang feri irwandi atas penjelasannya dan penggambarannya ttg danantara",0,2025-02-20T00:26:56Z
@zahmalhomedairy1582,"Bujuk rayu 'Papa Dana' sudah dapet 'janda kaya', dapet harta 'anak-anak""nya lagi 🤣

Modus klasik yang hampir semua dari kita sudah tau seperti apa akhirnya",0,2025-02-20T00:26:52Z
@vhruliciouz,"Respect buat lu bang. Lu ngomongin hal yang kontra dgn pemerintah sekarang bukan di chanel lu, yg satu manajemen dengan Squidward tampan, tapi di chanel lain. Penjelasannya mudah difahami",0,2025-02-20T00:25:48Z
@reglest2527,ferry irwandi and his forte: remember about jouska,0,2025-02-20T00:25:41Z
@bek2boom,"Semua orang khawatir uangnya di bank bumn dikorupsi, apalagi kalo direksi dan komisaris ditekan menteri2. Masalahnya politikus indonesia ini udah khatam kita sama kelakuan mereka",0,2025-02-20T00:25:33Z
@blacklibra75,Masih sodara kah dengan bimantara ? 😅,0,2025-02-20T00:25:21Z
@dwieprasetyo9089,Baru sadar udah gak ada logo close the door,0,2025-02-20T00:24:52Z
@ijazahmumana,Ndasku malah munyeng bos denger dongengmu😂😂😂😂,0,2025-02-20T00:24:50Z
@LerengSlamet-b3o,INGAT!! Danantara lahir dengan cara NYIMPE. Saat org ribut gas melon dan pagar laut.....,1,2025-02-20T00:24:34Z
@BandaAceh-z4w,"Gue gak percaya apa pun kalo kalo uang disimpan di lembaga yg dikelola pemerintah atau orang lain....jaga2 lebih baik daripada menyesal kemudian...contoh banyak Asabri, Jiwa Sraya, Bumi Putra dll ....prreeeettttt 😂😂😂
kalo simpang uang di Bank biarpun bisa tergerus juga minimal bisa di pantau bagusnya juga gak gede2 amat 😂😂😂😂
kalo mau invest bikin usaha atau apa kek yg penting. gak melibatkan pihak ketiga,  kalo usaha sendiri aja, kalo pun gagal gak bikin stress dan, kecewa berat,  sakit hati karna orang lain 😂😂😂
Ingat : kelemahan orang kita CEPAT LUPA dan MUDAH PERCAYA. 😂😂😂",0,2025-02-20T00:23:53Z
@BudimanFernando,"takutnya bapak sambung danantara cuma ""mokondo""... Modal Konsinyasi doang 😅",0,2025-02-20T00:22:44Z
@AzzahraNurselina,Saya fans channel ini ... Gk bosen2 dan skip video nya❤❤,0,2025-02-20T00:22:19Z
@Morathum,Ladang cuan koruptor🥱😍😍😍,0,2025-02-20T00:22:02Z
@AzzahraNurselina,Lebih baik cari aman...dari pada kemungkinan besar akan di paok😅😅,0,2025-02-20T00:21:18Z
@ehcan97,hidup calon stafsus bidang komunikasi humas istana,1,2025-02-20T00:21:05Z
@d_genuine28,"Memang kemampuan intelektual orang itu beda-bedanya aku malah gak ngerti klo dijelasin pake bahasa bayi atau yg terlalu gampang 😭 ibarat orang dewasa yg ngerti apa yg anak kecil atau bayi lagi ucapin wkwk but kudos for you bang karena buat segment ini, membantu buat orang banyak",0,2025-02-20T00:20:55Z
@ibnukhafidauliarozaq151,"Sangat beresiko kalau dana tidak berkompeten dan tidak berintegritas, sangat banyak cara ambil duitnya, bisa jadi bilang gak ada hasil padahal profit duitnya diambil, bisa jadi uangnya hilang tinggal bilang investasi nya minus, intinya cuman 2 kompeten dan integritas",1,2025-02-20T00:20:54Z
@drosandi8912,Dana haji yg jelas aj msh di korupsi di wakanda...... apa lagi yg msh blm jelas...,0,2025-02-20T00:20:49Z
@RusselEffandy-f7y,"Siklus ekonomi di sebuah negara: sentralisasi, desentralisasi, sentralisasi, dst….",0,2025-02-20T00:20:37Z
@BumiLangit-yf6hs,Peluang dan Resiko bagaikan 2 sisi pada 1 uang keping perak. Dapat dilihat sebagai peluang dan dapat dilihat sebagai resiko secara bergantian dalam aktivitasnya. Bagaimana?,0,2025-02-20T00:20:21Z
@mahardika9192,Siap2 jadi BANCAKAN para Koruptor Durjana!,0,2025-02-20T00:20:09Z
@NangNangkel-uw1wr,Coy.sohip2ente pada mau ambil dokuhnya di bank pemerintah.ngeri coy,0,2025-02-20T00:19:18Z
@d-dn357,"Endingnya,,,
jika objektif bisa menguntungkan, namun jika subjektik maka awalnya menguntungkan lalu berjalan mengap-mengap.

Modalnya :  corrupt, politic, debt, risk, etc",0,2025-02-20T00:18:37Z
@dinam.h7452,Saya pribadi masih agak khawatir sihh🤔. Penting bagaimna org2 di dalamnya apakah pribadi bersih?? Gak tertarik uang HARAM korupsi. 🙏,0,2025-02-20T00:18:28Z
@amorfati..,"Ingat:
1. pisa hots Indonesia urutan bawah.
2. IQ nasional 78.",0,2025-02-20T00:18:22Z
@irarahmayunitatyarzstd5276,"Ijin kasih masukan juga bang,, sy pernah dm di ig jg terkait masukan ini,, kadang bang fery tempo ngomongnya jg kecepetan terus volume suaranya kadang keras kadang kecil krn jauh dari mic,, seringkali sy suka rewind gitu krn ga nangkep bang fery ngomong apa hehe,, padahal isinya daging banget,, sayang aja konten yg bisa mencerdaskan bangsa yg ktnya ""sdm rendah"" ga bs tersampaikan,, sukses selalu",0,2025-02-20T00:18:17Z
@yantisrikusuma4440,Meren Bang bahasa bayinya,0,2025-02-20T00:16:35Z
@andisetiawan116,Terimakasih Bang pencerahannya.,0,2025-02-20T00:16:20Z
@badutparakan3431,"Tolong bedah inalum, apapun konidsinya sekarang inalum itu gambaran danantara kedepannya",0,2025-02-20T00:15:22Z
@rizkymubarok,"Baca d majalah tempo, direksi dn komisaris danantara bukan penyelenggara negara yg jd objek  uu pembrentasan tindak pidana korupsi. Mereka juga tdk perlu lapor harta kekayaan sebelum dn setelah mnjabat pengurus prushaan dbawah danantara. Aturan itu dbuat utk melindungi direksi dn komisaris dr kriminalisasi atas kepuusan bisnis yg diambil.  Pengurus perusahaan pun tak berhubungan lagi dg DPR dn bukan objek audit BPK. Gantinya kantor akuntan publiklah yg akan mengaudit layaknya prushaan swasta.",0,2025-02-20T00:14:51Z
@DamarioTanotoa,14 juta triliun apa 14 ribu ya?,0,2025-02-20T00:14:45Z
@sekitarkita5006,"BAHKAN BILA PROJEK INI BERHASIL. GW YAKIN RAKYAT KECIPRATANNYA SEDIKIT. YAH BUAT MEREKA MEREKA AJA LAH PROFITNYA ...
GW LEBIH YAKIN LAGI. SEPERTI YG SUDAH2 BAKAL DIKORUPSI 😢",0,2025-02-20T00:14:27Z
@areone2264,Danantara adalah duit buat masa depan untuk pejabat dan aparat yg rakus / tamak yg akan di bagi2 sesama mereka  .... ini ahir zaman bung d mana para penipu dan bandit saling bekerjasama menindas org2 bodoh miskin & melarat  🤫🤔🤐,0,2025-02-20T00:13:32Z
@yogisyumd,"Kalau dengerin dongeng ini, pak dana ini lebih ke penipu",0,2025-02-20T00:12:57Z
@liaasmr4713,Danantara hadir siap2 himbara bamgkrut,0,2025-02-20T00:12:54Z
@ahmadSaufi-f7i,"Kalo dana ny khianat,Pertiwi dijamin akan bunuh diri..😂",0,2025-02-20T00:12:16Z
@multipalringo,salah satu cara agar eksis adalah tampil mencolok. saya termasuk yg suka kerapian dan orang ini sengaja tampil urakan.,0,2025-02-20T00:12:04Z
@rinocannyal2193,Cara pertama adalah melihat siapa yang akan dipilih sebagai pengurusnya😅,0,2025-02-20T00:11:47Z
@yusufmualim2770,Kalau misal terjadi sesuatu pada papa dana (misal korupsi) dan endingnya mengalami kerugian berarti seluruh dana yang dititip anak2 pertiwi hilang dunk? Kalo sudah gitu peran LPS jadi bagaimana ? Bisa colaps barengan dunk anak2 pertiwi ?,0,2025-02-20T00:10:56Z
@QonitaAkbar-j9t,boleh aja tapi kalau pengelola nya terbukti korup harus dihukum lebih berat..,0,2025-02-20T00:10:26Z
@geloraperubahanchanel2804,k,0,2025-02-20T00:09:44Z
@azizamir7308,Thank bung fer,0,2025-02-20T00:08:23Z
@contarusen,Pantasan BUMN bnyak yg pengurangan karyawan dan efesiensi,0,2025-02-20T00:07:58Z
@Finem_Ad,Mungkin gak klo sebenarnya Pertiwi sedang dibawah tekanan rekan-rekan bisnisnya? Doi terpaksa menjadikan Dana cash cow ato malah sumber dana/proyek murah untuk rekan-rekan bisnisnya.,0,2025-02-20T00:07:55Z
@Hanya_Orang_Biasa,Koruptor anying koruptor anying koruptor anying koruptor anying koruptor anying koruptor anying koruptor anying koruptor anying koruptor anying koruptor anying,0,2025-02-20T00:07:49Z
@pedikun,3:28 dongeng dimulai,0,2025-02-20T00:07:34Z
@QonitaAkbar-j9t,"Mslhnya kpk dan bpk tdk bisa audit.. bukannya bahaya, ya ?",0,2025-02-20T00:06:33Z
@haikalahsn,Ladang korupsi baru inimah 😮‍💨,0,2025-02-20T00:06:26Z
@galsanugo2761,Pakai uang negara tapi ga ada mandat transparansi laporan keuangan ke publik kaya temasek,0,2025-02-20T00:06:23Z
@Hanya_Orang_Biasa,Dongeng yg luar biasa❤,0,2025-02-20T00:05:54Z
@putrinaida4847,"hallo malakan, selamat dtang di bahasa bayi. aaaa suka bnget 😊",0,2025-02-20T00:05:22Z
@RifaOnGaming,kulihat Ibu Pertiwi sedang bersusah hati....,0,2025-02-20T00:03:12Z
@dosendaring,"MAAP YA walopun terlihat sebagus langit dan trilyunan dewa, KLO GA BOLEH DI AUDIT KPK DAN BPK, itu udah jelas banget BUSUKNYA.... !!!!!",0,2025-02-20T00:03:08Z
@notahaofficial9615,Apakah gaji golongan II dan III akan naik ya? Investasi kan cuma 20% dari gaji,0,2025-02-20T00:03:05Z
@restipangestu7296,Pertiwi jahat pada anak-anaknya,0,2025-02-20T00:03:01Z
@SuyantoOfficial,"Setuju saja. Jika pak Dana bukan sarang korupsi bisa jadi kestabilan ekonomi pekerja dengan dibuat sistem kelola  struktur lembaga seperti PNS, jadi pekerja BUMN bisa sejahtera dan dapat pensiunan seumur hidup",0,2025-02-20T00:02:57Z
@youviral328,BUMN itu di outsourcingkan aja ama negara jadi bagi hasil aja nantinya,0,2025-02-20T00:02:39Z
@ziloong666,"Beliin btc aja, jangan di korup, gw yakin bakal naik 8%, atau ga suruh timoty ronald yg kelola biar ga dikorup",0,2025-02-20T00:02:06Z
@heveayerycesusanto3661,Moga g kya 1MDB,0,2025-02-20T00:02:01Z
@rijaljr4825,"Pertiwi adalah wowo yg lagi buat megaproyek danantara utk menjadikan ladang uang demi keperluan partai misi pribadi dan program pribadi,. Megakorup akan terjadi,. Apakah harus diam?",0,2025-02-20T00:01:45Z
@TheDaYuKu,"Siapkan kami alat control langsung untuk Danantara (Check Transaksi penerimaan dan pengeluaran , MOU/Perjanjian, dll ) , jangan sampai kami sudah ikat pinggang disini tapi mereka lepas tali pinggang gara2 kekenyangan",1,2025-02-20T00:01:39Z
@ihsankamil8373,Dari cerita ini.... yg punya mental koruptor... ada ladang korupsi yg giant... fifty..fifty berhasil atau gagal.,0,2025-02-20T00:00:57Z
@Yutebakfskqy,Klo di sinetron biasanya akan kejadian skema ke 2.,0,2025-02-20T00:00:51Z
@DediKurniawan-cd8ik,Ya namanya GAMBLING... ya ada untung ruginya...😅😅😅 Saham GORENGAN dll 😂😂😂 ditambah TIKUS berlindung di SAYAP GARUDA...😮😮,0,2025-02-20T00:00:23Z
@LangitBiru88,"Danatara mw d awasi jokowi sama nu. 
Mending kasih muhamadiyah buay ngawasi saja. Sdah lebih terbukti kalau mereka yg mengurus",0,2025-02-20T00:00:09Z
@fathurboim,"Semoga Ibu Pertiwi ga salah pilih suami baru, ya. Krn kalo diingat, mantan-mantan suaminya krg bs bertanggung jawab.",0,2025-02-19T23:59:57Z
@alsdesign9389,oh BRICs ternyata,0,2025-02-19T23:59:49Z
@achmadmusadad6022,"Melihat yang sudah sudah saya kok pesimis ya, kurang percaya saja. Alih-alih berhasil dananya justru buat bancakan..",0,2025-02-19T23:59:48Z
@marufamrulloh6946,nice,0,2025-02-19T23:58:52Z
@aminimutmainah5382,pliese jangan maksain banget napa ni negara😭,0,2025-02-19T23:58:32Z
@rudypurnomo1658,Pasti gagal,0,2025-02-19T23:58:16Z
@Bemaskul,"Gelap banget anjirrr, yang sebelum²nya aja masih korup. Pejabat BUMN masih diisi orang² titipan partai & ormas, malah nambah ladang korupsi. Presiden kalau blom bisa menempatkan orang² profesional di instansi dan BUMN mending jangan aneh² deh",0,2025-02-19T23:56:55Z
@bettyambarwati2001,"Betuuul, saya denger danantara tp belum paham",0,2025-02-19T23:53:55Z
@KusnaAdi,sangat mudah dipahami thanks bung fer,0,2025-02-19T23:53:50Z
@maythexbewithyou,"Kalau gagal, 2030 indonesia bu..bumiing",0,2025-02-19T23:53:11Z
@fangkysoft_crack,"Kebijakan pemerintah itu selalu bagus di ide
Tapi jelek di eksekusi 
Makanya klo kita berdebat haruslah bicara soal detail ekseskusi
Gak cuman soal kebijakan global

Ikn misalnya
Bagus secara kebijakan
Tapi detail eksekusi yang dipaksakan ngebut paska covid bahkan nyedot APBN jelas itu ngawur

Danantara juga begitu
Secara global kebijakan danantara itu bagus
Tapi detail ekseskusi nya ngawur 

Sumber dana danantara bukan dr uang dingin
Dimana2 investasi itu harus lah uang sisa
Bukan uang penghematan 
Lu punya gaji 5 juta 
Udah kepake 4,9 juta
Sisa 100 rb itu lah yang dipake buat investasi 
Terserah mau crypto kek, saham kek bahkan judol juga bodo amat
Yang repot saat lu maksaain investasi 1 juta dengan cara ngurangi jatah makan, kosan, anak sekolah 
Itu pasti bakal ribut sama bini dan anak lu",0,2025-02-19T23:53:10Z
@CirebonService,"Kalau dikelola dengan baik sih bisalah kaya temasek singapur.
Tapi ragu dikelola dengan baik yg ada malah nanti jadi bancakan project.kan diindo kaya gitu dari dulu.
Selalau nyari celah buat korup 😂😂😂😂😂..
Beneran ini mah 2030 indonesia hancur..
Bye bye indo welcome gotham 😅",0,2025-02-19T23:53:08Z
@FaisalRizkan-r3l6f,kenapa gak bayar utang aja ya? lumayan memotong biaya buat bayar bunga. kalau utk investasi ke satu tempat agak beresiko.,0,2025-02-19T23:52:31Z
@MiyaYuzlia,"Indonesia SEDANG berspekulasi, (BERJUDI). Risk to reward 50:50. Namun faktanya orang seperti dana ini sudah ada sejak dulu. Misal jiwasraya, asabri. Taukan arahnya kemana dari risk to rewardnya, yap POTENSI KORUPSI melalui GAGAL KELOLA BESAR SEKALIIIIIIIII. KALAU GAGAL, INDONESIA RUNGKAD.",0,2025-02-19T23:52:02Z
@FajarMaulana-ld9of,"Bang! Anggaran negara kok di olah lagi!
Kalo mau diolah sebelum jadi anggaran bang!
Di olah dari awal bang!",0,2025-02-19T23:51:48Z
@dedidedi1086,MITIGASI RESIKO PROGRAM  PRABOWO dari pengalaman  keputusan sebelumnya  sangat  buruk,0,2025-02-19T23:51:13Z
@TheHunter3399,"Secara teori bagus, sangat sangat bagus. Tapi banyak orang khawatir dengan eksekusinya terutama banyak yang tidak percaya dengan kualitas orang Indonesia",0,2025-02-19T23:50:52Z
@jetli7171,"Pertanyaannya, gimana cara kita memantau pergerakan papa dana ini agar tidak keluar jalur?",0,2025-02-19T23:50:48Z
@denissubekti3512,Kalo bahasa razor gimana bang?,0,2025-02-19T23:48:33Z
@akirenji2073,"Untuk yang bekerja di lembaga tersebut dengan tanggung jawab sebesar itu untuk mengelolah ribuan triliun sih harus diberi pengawasan ketat dan hukuman yang berat bagi yang terbukti korupsi sih (minimal hukum mati) karena peruntungannya 50:50 kalo berhasil bagus banget menyejahterakan, tapi kalo gagal juga sangat menyengsarakan",0,2025-02-19T23:48:11Z
@helm-y6i,Menurutku untuk bekerja di pemerintah haruslah jago main cities skylines,0,2025-02-19T23:47:22Z
